time,gross_exposure,net_exposure,n_positions,ret_gross_weighted,ret_net_weighted,turnover_weight_units,regime_on
2023-11-10,1.013660306945805,0.0947531169559187,29,0.0020192981383058924,0.0018705727224025402,0.1487254159033522,1.0
2023-11-11,1.0296221458521655,0.07150456701524423,29,-0.0004604205265383854,-0.00046302963215213923,0.002609105613753862,1.0
2023-11-12,1.0270189189254162,0.07005887692228563,29,-0.00026770846215213,-0.0002752221418457309,0.007513679693600895,1.0
2023-11-13,1.0268269478410827,0.06935030452401336,28,-0.0007450738851813494,-0.0007746789890692959,0.029605103887946464,1.0
2023-11-14,1.0183001916700767,0.07047189246955043,29,-0.005263670717425021,-0.005502110014470572,0.2384392970455503,1.0
2023-11-15,1.0321447718613022,0.10562341690354346,29,0.006683796959413345,0.006525395370258651,0.15840158915469446,1.0
2023-11-16,1.0635988904942995,0.07659827856389448,28,-0.0018536619222412262,-0.0020061790096726666,0.15251708743144038,1.0
2023-11-17,1.091574420239508,0.10397288293129016,28,-0.001436926466949494,-0.001542062921310825,0.10513645436133093,1.0
2023-11-18,1.0956544509379493,0.09602987967130376,28,-0.0001182398328906098,-0.00012292588431985768,0.004686051429247874,1.0
2023-11-19,1.0909764802771367,0.09614793286556288,28,0.00279173509223452,0.002738189076040829,0.053546016193691134,1.0
2023-11-20,1.0849972470328273,0.08704484620997632,29,-0.005018946643622214,-0.005173170052679946,0.1542234090577318,1.0
2023-11-21,1.0948057785264862,0.08522855099021068,28,-0.004654940473552102,-0.004747371449740827,0.0924309761887257,1.0
2023-11-22,1.0761939458506744,0.07888766658385443,28,0.008519137206909581,0.00833555073899403,0.1835864679155505,1.0
2023-11-23,1.0907388783009595,0.10718677670880859,28,-0.0010512555330428792,-0.0011097583547903867,0.05850282174750749,1.0
2023-11-24,1.0954261413288695,0.0932225389461958,28,0.001492788091607795,0.0013509070709984425,0.14188102060935243,1.0
2023-11-25,1.087559708342664,0.09580581899844053,28,0.00019612377730948705,0.0001913217595943779,0.0048020177151091486,1.0
2023-11-26,1.0827914540109929,0.09460843920543627,28,-0.0004420449017573194,-0.00047385447354332473,0.03180957178600528,1.0
2023-11-27,1.0669305757098597,0.10039713255147498,29,-0.0036853981645947184,-0.003793776718884124,0.10837855428940558,1.0
2023-11-28,1.0708242659859084,0.09519126713416108,28,-0.0021184201016088643,-0.0022123241930795613,0.09390409147069717,1.0
2023-11-29,1.0722659787153788,0.1231567157289014,27,0.0014720770918535255,0.0013998890367531058,0.07218805510041965,1.0
2023-11-30,1.08012985098317,0.094643468623866,27,0.0018119218945005756,0.001750092587062364,0.061829307438211634,1.0
2023-12-01,1.1050136901580558,0.08377282979129123,26,-0.0009329229625534883,-0.000978690327445576,0.04576736489208774,1.0
2023-12-02,1.1054021707598585,0.08539723995490177,27,0.0019525583776558,0.0019342092665035383,0.018349111152261656,1.0
2023-12-03,1.0870533852693496,0.07546805600538259,27,-0.00045609414801883025,-0.0004683751794068349,0.012281031388004645,1.0
2023-12-04,1.0834988037189732,0.07908257344379044,27,0.00905061868332317,0.008980521498081363,0.07009718524180739,1.0
2023-12-05,1.0823675107918345,0.08361814771811663,28,0.005919286105351059,0.005762642826535304,0.156643278815755,1.0
2023-12-06,1.0681601805717476,0.09098550772481376,28,-0.0014332707233392296,-0.0014972993950459585,0.0640286717067289,1.0
2023-12-07,1.0578152977306028,0.10072046470699665,27,-0.009372589533402215,-0.00955062484360519,0.17803531020297508,1.0
2023-12-08,1.131222677092979,0.13962282746463103,28,0.004338678983377153,0.004249494583191071,0.08918440018608172,1.0
2023-12-09,1.124197038636161,0.1356428350318305,28,-0.0010611542804191854,-0.0010639058550835862,0.0027515746644007355,1.0
2023-12-10,1.121465336696773,0.133958870043189,28,0.00048530460139217324,0.0004569525894717276,0.028352011920445633,1.0
2023-12-11,1.110332025893552,0.13733654923104088,28,-0.001725223014439942,-0.0017725454872075607,0.047322472767618654,1.0
2023-12-12,1.09645648084494,0.1500665223947472,28,-0.00012510435511860362,-0.00019406490454729983,0.06896054942869623,1.0
2023-12-13,1.0924571073408262,0.1571646338282263,28,-0.004860491004180286,-0.0049386397048044785,0.0781487006241925,1.0
2023-12-14,1.1315372912144686,0.16327964010957272,28,0.0011851265354132067,0.0010868487464213191,0.09827778899188752,1.0
2023-12-15,1.1230215230099942,0.18228468274413984,28,-0.004384278566426807,-0.0055073000894368005,1.1230215230099942,0.0
2023-12-16,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-12-17,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-12-18,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-12-19,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-12-20,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-12-21,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-12-22,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-12-23,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-12-24,0.0,0.0,0,0.0,-0.0010857611816416134,1.0857611816416133,1.0
2023-12-25,1.0857611816416135,0.3389772077759911,29,0.0006403586517429536,0.00043056691152958875,0.20979174021336483,1.0
2023-12-26,1.0679754337016896,0.30642826937749507,27,-0.0007622939804687631,-0.0008809990292648841,0.11870504879612102,1.0
2023-12-27,1.056038314373895,0.2774744973878222,28,0.0030475739453885175,0.0029139863482495003,0.13358759713901724,1.0
2023-12-28,1.0905679594864368,0.2967108489377782,28,-0.0027142235563878013,-0.002830969237782717,0.11674568139491599,1.0
2023-12-29,1.0841804423697066,0.28413419152535513,28,-0.0015549288713006012,-0.0017572461469152715,0.20231727561467017,1.0
2023-12-30,1.0960083279387407,0.29169945687683735,28,9.73195272154781e-05,7.35117583354246e-05,0.02380776888005349,1.0
2023-12-31,1.0723704028981171,0.27943499369924935,28,0.00036946415579934837,0.0003121525281981888,0.05731162760115956,1.0
2024-01-01,1.0610143398595615,0.2881241208533009,28,0.004894363993793094,0.004754445255232145,0.13991873856094958,1.0
2024-01-02,1.0339553896848495,0.24265158156931851,28,0.002328883749323915,0.0021549089117970347,0.17397483752688025,1.0
2024-01-03,1.0172704872820555,0.25625862258575133,27,-0.0013228597975586765,-0.0016945239338035227,0.3716641362448463,1.0
2024-01-04,1.0491917372985737,0.3363144424344785,28,0.006888499970527758,0.006684145523359649,0.20435444716810963,1.0
2024-01-05,1.0640193505605549,0.3513169394907273,28,6.459970740103948e-05,-0.000149627873181611,0.21422758058265048,1.0
2024-01-06,1.0603795814272892,0.34172904106245344,29,-0.0004981086045193761,-0.0005056053740188814,0.007496769499505356,1.0
2024-01-07,1.0529119228009658,0.34362912997380524,29,3.695112635931205e-05,-5.565360887010161e-06,0.04251648724632221,1.0
2024-01-08,1.0505457518058725,0.34680222307252245,28,0.006452620432768408,0.006308735965743893,0.14388446702451457,1.0
2024-01-09,1.0496185550582915,0.34894451694458767,28,-0.0037462814902695174,-0.003928040302847007,0.1817588125774892,1.0
2024-01-10,1.0272557508671216,0.32882040433330817,28,0.005886943730323146,0.005550713532396948,0.3362301979261981,1.0
2024-01-11,1.0423585387316832,0.3070642868618343,28,-0.002693062536595879,-0.002976281804143182,0.2832192675473031,1.0
2024-01-12,1.0449860714973571,0.33078925820157157,29,-0.009105638479975002,-0.009207492682257167,0.10185420228216469,1.0
2024-01-13,1.0633334049231649,0.35406927523546255,29,0.0001610473149855629,0.00012119333499954726,0.03985397998601565,1.0
2024-01-14,1.0234817915419283,0.34933934989572135,28,-0.002355663089043607,-0.0024077887156221706,0.052125626578563344,1.0
2024-01-15,1.0104743724012664,0.3448426363160394,27,0.0024776720107718966,0.0023300007649226604,0.14767124584923597,1.0
2024-01-16,0.99677394367238,0.3305826531208239,27,0.0023009436879074655,0.0022307545366298926,0.0701891512775728,1.0
2024-01-17,1.0031559585924552,0.33487711494079836,28,2.1766193675466284e-05,-9.16349876817753e-05,0.11340118135724159,1.0
2024-01-18,1.0160211989730294,0.3343900322798247,28,-0.003693405827019304,-0.0038759122271258793,0.1825064001065754,1.0
2024-01-19,1.029973368418794,0.34277009902905003,28,0.0022588925691786753,0.0021144030824044994,0.14448948677417583,1.0
2024-01-20,1.0230244862895268,0.3401302883083173,27,0.00011557657452658799,0.00011191249527675096,0.003664079249837017,1.0
2024-01-21,1.0193641656687589,0.34070642466880213,27,-0.00034154478366045114,-0.0003678118562922747,0.02626707263182361,1.0
2024-01-22,1.008638101335562,0.3371865881533656,27,-0.005971599792652043,-0.006110162277854422,0.13856248520237888,1.0
2024-01-23,1.009809192071209,0.3425630046805747,28,0.0012676519884583597,0.0011173663711608987,0.15028561729746087,1.0
2024-01-24,1.0082398292932453,0.3271989210261311,29,9.446222368848122e-05,-1.914469670252761e-05,0.11360692039100884,1.0
2024-01-25,1.0247201741015808,0.31918238340167854,29,-0.0008758126730815468,-0.0009941577803601266,0.11834510727857994,1.0
2024-01-26,1.033231233023157,0.3093335654098171,28,0.007344507488143269,0.00729455853523109,0.04994895291217877,1.0
2024-01-27,1.032917126379383,0.30413005448174163,29,0.0007996437306720506,0.0007907935467745551,0.008850183897495437,1.0
2024-01-28,1.0241536863800091,0.30216488709550104,29,-9.258893064620757e-05,-0.00011143075473034426,0.01884182408413669,1.0
2024-01-29,1.0146016725044817,0.3077388286831139,29,0.002465864434459318,0.00243256766586564,0.033296768593677833,1.0
2024-01-30,1.0037669917678247,0.29825774293392765,29,-0.0011008382419629577,-0.0011694454819434492,0.06860723998049151,1.0
2024-01-31,0.9943746698266556,0.3073905128867267,28,-0.0022151864230399777,-0.002439514202293472,0.22432777925349465,1.0
2024-02-01,1.0003794786236286,0.3235080850555952,28,0.0030534891174126724,0.0029596875290730075,0.09380158833966487,1.0
2024-02-02,1.0028034698006063,0.3182873902527371,28,-0.00039980131611136124,-0.00043373475423714476,0.03393343812578353,1.0
2024-02-03,0.9976804989704473,0.30562101788142393,28,-0.00044284595414575414,-0.00045199541079432793,0.009149456648573792,1.0
2024-02-04,0.9885314555174475,0.3026771185645757,28,-0.0006127764795839622,-0.0006313775570448306,0.01860107746086854,1.0
2024-02-05,0.9877324857190233,0.30229385912421897,28,-0.002469271900370018,-0.002561453320012103,0.09218141964208512,1.0
2024-02-06,0.948169198510127,0.2678525271242597,27,0.0010316466376971262,0.0009763432081268944,0.05530342957023189,1.0
2024-02-07,0.9458191286730109,0.2618750332996072,27,0.002521175856915061,0.0024299229012583225,0.09125295565673854,1.0
2024-02-08,0.9545950237852152,0.25051765770561957,27,0.0052833639293747405,0.005144830709174483,0.1385332202002582,1.0
2024-02-09,0.9650745404476668,0.24508329951763352,28,0.003346417692055978,0.003252238711134514,0.09417898092146426,1.0
2024-02-10,0.9627645711485144,0.23870919852443473,27,0.0013575115098952485,0.0013523609279524167,0.005150581942831802,1.0
2024-02-11,0.9576141385759889,0.2375906475049709,27,0.001326259115435092,0.001260582906418944,0.06567620901614807,1.0
2024-02-12,0.9078260062278727,0.21342516586378546,27,0.003036735589173701,0.0029875801174715838,0.049155471702117454,1.0
2024-02-13,0.9006325550988589,0.21208974187463808,27,-0.0018094593560285237,-0.0018673251112727408,0.057865755244217124,1.0
2024-02-14,0.9164450145854325,0.20055721528121392,27,0.003802320751016163,0.003733974611283985,0.06834613973217805,1.0
2024-02-15,0.9249783432406321,0.19949406796881167,27,0.0014158741922641247,0.0013673065253194932,0.04856766694463137,1.0
2024-02-16,0.9309597393040353,0.19773248201275304,27,0.00036550669593589066,0.0002533801021318058,0.11212659380408481,1.0
2024-02-17,0.929145590380786,0.19272780813182805,27,-0.0009577270303342878,-0.0009959267955868408,0.03819976525255306,1.0
2024-02-18,0.8909475811050275,0.16504870760109883,27,0.0008819014972657645,0.0008346955328738496,0.047205964391914886,1.0
2024-02-19,0.8792104142484388,0.15731377494783155,27,-0.0013465741872137923,-0.0014330987485352657,0.08652456132147343,1.0
2024-02-20,0.8671263899112811,0.16014919138576997,27,0.000623815834205251,0.0005298276273757346,0.09398820682951645,1.0
2024-02-21,0.8758819434979953,0.15708041830488023,27,0.0007960249093383125,0.0007089956992931306,0.08702921004518199,1.0
2024-02-22,0.8834122255920127,0.16193005096881463,27,-0.0004210957971064726,-0.0005640420710750048,0.1429462739685322,1.0
2024-02-23,0.8819684867040616,0.15844000455984195,28,-0.001067289764389766,-0.0011712107206276556,0.10392095623788963,1.0
2024-02-24,0.8863126923691875,0.14934085857502294,27,0.0016795917372924409,0.0016741204014771413,0.005471335815299593,1.0
2024-02-25,0.8808523593520281,0.14813045798531704,27,0.000335873637665193,0.00030694829933593893,0.028925338329254056,1.0
2024-02-26,0.852039367140176,0.16542029585653656,27,0.0066324016226223075,0.006568971192705636,0.0634304299166717,1.0
2024-02-27,0.8435698331129227,0.16344190680443446,27,0.004550055570580508,0.004358802106345715,0.1912534642347929,1.0
2024-02-28,0.8391948644656981,0.17832059296501107,27,0.010704811067016073,0.010604831747774143,0.09997931924192932,1.0
2024-02-29,0.8563592736469741,0.16852496652770887,28,-0.004331927360079091,-0.004371680628265386,0.03975326818629544,1.0
2024-03-01,0.8694480574499621,0.1722877291343636,27,0.003067757078867551,0.0028779302388594876,0.18982684000806335,1.0
2024-03-02,0.8790754247876631,0.18495748235707782,26,-0.0005952952749560093,-0.0006054885385802558,0.010193263624246506,1.0
2024-03-03,0.868934864553719,0.18947550243856875,26,0.0018142094736762987,0.0017590403509059429,0.05516912277035578,1.0
2024-03-04,0.8563081476784126,0.18225882567800794,26,0.008945371741868807,0.008855678211321162,0.08969353054764458,1.0
2024-03-05,0.841837453595532,0.16373816951126358,27,-0.006853090031531812,-0.007031711486675422,0.17862145514361,1.0
2024-03-06,0.8405991012116992,0.16765042505925434,28,0.0018902216681372893,0.0016162530801420297,0.2739685879952596,1.0
2024-03-07,0.8459899942363642,0.17937476155153073,27,0.0008155995395801557,0.0007120838367116837,0.10351570286847196,1.0
2024-03-08,0.863263946479166,0.17641174967212828,27,0.0014238622867704044,0.001301131017642738,0.12273126912766642,1.0
2024-03-09,0.8745494237835781,0.17542470941895527,27,0.00027649337207564796,0.0002727456342333642,0.0037477378422837663,1.0
2024-03-10,0.8708121651856039,0.17607308518427858,27,0.000574418524503275,0.0005061471591379887,0.06827136536528625,1.0
2024-03-11,0.8434736715268559,0.16152306994165846,26,0.004774168876138444,0.0047195369866014835,0.054631889536961145,1.0
2024-03-12,0.8445602011248661,0.16107077684670473,26,-0.00027144117246299026,-0.00040365507888098914,0.13221390641799885,1.0
2024-03-13,0.8522042095486247,0.14991179827240525,27,0.0023022595998382373,0.0021936271176996452,0.10863248213859227,1.0
2024-03-14,0.8574894716092583,0.15383004685885526,27,-0.0032541640470051822,-0.0033525367447985264,0.09837269779334437,1.0
2024-03-15,0.8676251281939064,0.17415410700121076,27,-0.0023511492558968153,-0.0025115344108338467,0.16038515493703154,1.0
2024-03-16,0.861287852353646,0.16973369571425923,28,-0.005955892960938337,-0.00597060008942343,0.014707128485093632,1.0
2024-03-17,0.846607498554889,0.165889184655648,28,0.004874431758068503,0.004839787425843839,0.03464433222466409,1.0
2024-03-18,0.835624034936242,0.15878396068076628,27,-0.0016304224310344706,-0.0016705846641086495,0.04016223307417896,1.0
2024-03-19,0.831109191167667,0.15517650940587835,27,-0.005075251472840029,-0.0051964383612512245,0.12118688841119568,1.0
2024-03-20,0.8434085370509439,0.1660926286816029,28,0.010386033827403093,0.010075059718359683,0.31097410904341016,1.0
2024-03-21,0.8840789145432427,0.15822169042518042,27,-0.0036143600315951298,-0.0037495688948276868,0.1352088632325569,1.0
2024-03-22,0.9084267944855182,0.15897982430442636,28,-0.0020861254299019247,-0.0021992420319762087,0.11311660207428394,1.0
2024-03-23,0.9361376399878054,0.17327270333523273,27,0.0005088201875965703,0.0005048219254362271,0.0039982621603432186,1.0
2024-03-24,0.9321499810066564,0.1740780789138458,27,0.004658465942064822,0.004628191414969569,0.030274527095252,1.0
2024-03-25,0.9148739841259836,0.17878844721498086,26,0.0032645346814832413,0.003216773608845826,0.04776107263741495,1.0
2024-03-26,0.9038213973257606,0.1889273480573575,27,0.00022120673667076838,0.00013216731758518654,0.08903941908558183,1.0
2024-03-27,0.8986134889949857,0.18701733662999886,26,0.0001540569872312808,-8.02269993329337e-06,0.16207968716457416,1.0
2024-03-28,0.8912695872315947,0.20610645106569325,27,0.004356185714525725,0.004190199605808479,0.1659861087172459,1.0
2024-03-29,0.9006808809381853,0.20588523143227022,26,-0.0013390911398975009,-0.0015963445110485706,0.2572533711510698,1.0
2024-03-30,0.8681395804985848,0.2286783222305399,27,-0.00033004074987090797,-0.0003329278866743717,0.0028871368034636934,1.0
2024-03-31,0.8653029917114495,0.228882264295337,27,0.003440816846613305,0.0034082115742386787,0.03260527237462615,1.0
2024-04-01,0.8607961830787024,0.22559107816111051,27,-0.002921794713766336,-0.003137345379032418,0.21555066526608171,1.0
2024-04-02,0.8850904568922302,0.20371760546438966,27,-0.006234741584388646,-0.00642244428772752,0.18770270333887337,1.0
2024-04-03,0.8894150269388496,0.20487807932213797,27,0.001298648479645253,0.0011112463758479799,0.1874021037972733,1.0
2024-04-04,0.9001046102544598,0.22321269915348046,26,0.0019694788582588197,0.0017910173576072203,0.1784615006515993,1.0
2024-04-05,0.9080004305606182,0.2101238009868277,27,0.0019330274953038647,0.001818974213429344,0.1140532818745207,1.0
2024-04-06,0.9063411519155687,0.213611109903695,27,0.001609984615679605,0.0015987860389999925,0.011198576679612483,1.0
2024-04-07,0.8951457884899299,0.21830490446256046,27,9.400812311252671e-05,6.650502140110809e-05,0.027503101711418617,1.0
2024-04-08,0.8939147016790215,0.21981059210800588,27,0.00403539523228796,0.003867172946483914,0.16822228580404605,1.0
2024-04-09,0.8990261153436405,0.1995582029999829,27,-0.0031403804522017313,-0.003291163202754744,0.15078275055301293,1.0
2024-04-10,0.8866113979606459,0.21303809396494822,27,0.0025322936442922026,0.002187038405528134,0.34525523876406833,1.0
2024-04-11,0.8953843130987356,0.24548538806447295,27,0.002881083881696065,0.0026837769032195475,0.19730697847651774,1.0
2024-04-12,0.9299674024612273,0.2394744011679293,27,-0.007417279179691498,-0.007606973895661537,0.18969471597003787,1.0
2024-04-13,0.9676478545958351,0.23269150748144057,27,-0.004811887519312086,-0.004841446795655421,0.029559276343334884,1.0
2024-04-14,0.9380885782525002,0.23049987168034727,27,0.0043096151943250015,0.004265920936926863,0.043694257398138765,1.0
2024-04-15,0.9326877581589506,0.22833932877999172,27,-0.0019437681726943597,-0.002012155804554424,0.06838763186006432,1.0
2024-04-16,0.9339719828369382,0.23394036666348994,27,0.001428928573640287,0.0012578775410950016,0.17105103254528553,1.0
2024-04-17,0.9233160069231945,0.26088216907424366,26,-0.00537850776271572,-0.005473791090366742,0.09528332765102242,1.0
2024-04-18,0.9272980044929944,0.25253617515498405,27,0.004713066381046499,0.004626229898542544,0.08683648250395497,1.0
2024-04-19,0.9144871534243759,0.2678957508416203,28,0.001167147007371268,0.0010706293212464275,0.09651768612484043,1.0
2024-04-20,0.9154867826827906,0.27869042359025065,28,0.0017642586361486412,0.0017597049589656215,0.004553677183019843,1.0
2024-04-21,0.9111633711083994,0.2810284383912783,28,0.0004610946876819239,0.0004067712742775321,0.054323413404391785,1.0
2024-04-22,0.9077699060556508,0.2820951196988633,28,0.002317950119119262,0.0022005568252294323,0.11739329388982946,1.0
2024-04-23,0.9285014385878194,0.27336824806440563,27,-0.0007944732229959719,-0.0009524602626901975,0.15798703969422556,1.0
2024-04-24,0.9358074430623131,0.2878052660879782,27,-0.0029311345482182366,-0.0030688587263086676,0.13772417809043075,1.0
2024-04-25,0.9385723094198413,0.3043052630174995,28,0.0016546062501134207,0.0016057778583737931,0.04882839173962766,1.0
2024-04-26,0.9452828830978768,0.3094519497979913,27,0.003161257329871666,0.003059178424539614,0.10207890533205187,1.0
2024-04-27,0.9716625044496784,0.3418814527327897,28,-0.00046707371187951766,-0.0004684663992279627,0.0013926873484450724,1.0
2024-04-28,0.9702902042992263,0.34173466101939404,28,-0.00032643360708995735,-0.0003708326920039984,0.04439908491404106,1.0
2024-04-29,0.9478241618443294,0.34748990866377044,28,-0.0014917616018494282,-0.0015813437182086762,0.08958211635924787,1.0
2024-04-30,0.9551884936048326,0.3441371507655617,27,-0.009908555813286247,-0.009999802804260655,0.09124699097440861,1.0
2024-05-01,0.9843337801303038,0.3401379239007334,28,-0.0021636202210765744,-0.0023857897146701054,0.22216949359353122,1.0
2024-05-02,1.0146865953669815,0.3274505986143867,27,-0.0021599934730651598,-0.002330098337684885,0.17010486461972524,1.0
2024-05-03,1.027557112105875,0.3674264873309299,27,0.007732498771807221,0.006704941659701346,1.027557112105875,0.0
2024-05-04,0.0,0.0,0,0.0,-0.0010296640175997897,1.0296640175997898,1.0
2024-05-05,1.0296640175997898,0.35071707412012726,28,0.0012305622645464476,0.0012208969215468711,0.009665342999576543,1.0
2024-05-06,1.02188041779963,0.35531225636836666,28,0.002098311007828903,0.0019474526607780513,0.15085834705085188,1.0
2024-05-07,1.0384882886633515,0.36239765581838024,27,-0.0015858738941250845,-0.0017628811274707974,0.1770072333457128,1.0
2024-05-08,1.0605589453995496,0.3299853039680566,27,-0.0007243057260752944,-0.0008317428746303281,0.10743714855503372,1.0
2024-05-09,1.048828046584538,0.340928967261113,27,0.006792069770610663,0.006622464314591846,0.16960545601881682,1.0
2024-05-10,1.0852035442954395,0.32808415636994426,27,-0.0022211381688631727,-0.002327211074115706,0.10607290525253331,1.0
2024-05-11,1.0761167509899157,0.3362831828537328,26,8.150140294964636e-05,7.50884852328201e-05,0.006412917716826274,1.0
2024-05-12,1.0697110580975393,0.33136161308741313,26,0.0012037883138873704,0.0011599277852195528,0.0438605286678175,1.0
2024-05-13,1.0632206771077624,0.33358413666301384,26,0.0017906062439754173,0.0016876832827459034,0.10292296122951385,1.0
2024-05-14,1.045333196772957,0.3488717172217499,27,-0.0001910960831945261,-0.0003538412207461371,0.16274513755161102,1.0
2024-05-15,1.012998081695955,0.37794215582829,27,0.00841788056737287,0.0083278364356738,0.09004413169906891,1.0
2024-05-16,1.0404462599779976,0.382200377420252,28,-0.00018639753173008036,-0.0003362792525888732,0.1498817208587928,1.0
2024-05-17,1.030371154282815,0.39509938954004264,27,0.0060563348440252785,0.00592057793961484,0.13575690441043886,1.0
2024-05-18,1.0459874819956547,0.396793414654456,27,-0.00020421412990518918,-0.0002213168237180412,0.017102693812852003,1.0
2024-05-19,1.028886554279544,0.3879588532710032,27,-0.00010245300517825151,-0.00015691786503129146,0.054464859853039935,1.0
2024-05-20,1.0104461945531298,0.37654794504167904,27,0.007800441809392375,0.007738810646721046,0.06163116267132878,1.0
2024-05-21,0.9985944148004231,0.3815850198657711,27,-0.00252029206288923,-0.0027165640224960375,0.1962719596068071,1.0
2024-05-22,1.0119804775694017,0.3417745337779678,27,-0.0037722937528659913,-0.0038977026604303665,0.12540890756437506,1.0
2024-05-23,1.00725919943985,0.36010371170591066,27,-0.0056771534048232096,-0.005841784499846592,0.16463109502338283,1.0
2024-05-24,1.0079668624076907,0.36665932478226093,28,0.0017720637972936703,0.0015713023282283827,0.20076146906528747,1.0
2024-05-25,0.9984960391608476,0.3739491948753908,27,0.0011727307334800097,0.0011702333596094942,0.0024973738705153896,1.0
2024-05-26,0.9960624837475376,0.37486587828398316,27,-0.0013459517854665778,-0.0014294355257503987,0.08348374028382086,1.0
2024-05-27,0.9981389292356927,0.3749768652970895,28,0.003741808320713977,0.0036758985262971655,0.06590979441681172,1.0
2024-05-28,0.993751073438096,0.37477847835527867,27,-0.0012629139065959475,-0.001409122134861744,0.14620822826579652,1.0
2024-05-29,0.9952142134147955,0.34338423455486733,27,-0.003543538510613866,-0.0036423467743198533,0.0988082637059873,1.0
2024-05-30,0.994631963155129,0.3623437174922902,28,0.0008376100179983816,0.0007166553029190138,0.12095471507936775,1.0
2024-05-31,1.0074623311473572,0.36902470904990103,29,0.0006938580574966772,0.0005442235339479806,0.1496345235486967,1.0
2024-06-01,1.0146905849817505,0.34842596037526496,27,0.0003165522083669714,0.00030931093605511323,0.007241272311858173,1.0
2024-06-02,1.0074558033385914,0.34698476671695555,27,0.00023153850577225843,0.00020335466440964828,0.028183841362610138,1.0
2024-06-03,0.9956020043950621,0.3428865100802495,28,0.00242668619480317,0.0023585885992445793,0.06809759555859095,1.0
2024-06-04,1.0008625420806716,0.33665670963226646,26,5.66468079580924e-05,-2.257016382441746e-05,0.07921697178250986,1.0
2024-06-05,1.016057236019971,0.34589169644117657,28,0.0039028317221117457,0.003653337643314241,0.24949407879750501,1.0
2024-06-06,1.008087466197085,0.3367131691555465,28,0.0013608939877268146,0.0012162896832856752,0.14460430444113945,1.0
2024-06-07,1.0105973492283897,0.3464493737412168,26,-0.009048547415262696,-0.009169831209556228,0.12128379429353095,1.0
2024-06-08,1.0381967652980453,0.3640136456689569,27,1.6303975356457556e-06,-2.479969162865776e-06,0.0041103666985115314,1.0
2024-06-09,1.0340908675458116,0.36508487951250584,27,0.001215333678498399,0.0011813228670147855,0.03401081148361344,1.0
2024-06-10,1.0041513772037187,0.3599571590621887,27,0.00176696311258338,0.0016761029708049246,0.09086014177845542,1.0
2024-06-11,1.0024093370603184,0.3643933974790795,27,-0.0028599830486852203,-0.00293654062828635,0.07655757960112984,1.0
2024-06-12,0.9906355690941644,0.3562535531956888,28,0.003365102817948272,0.0032078791491547557,0.15722366879351632,1.0
2024-06-13,0.987956541582069,0.3791199166118231,28,-0.00365490281202972,-0.003800872094654086,0.14596928262436604,1.0
2024-06-14,1.001261121828924,0.3537769100382685,28,0.0008882830260382982,0.0007891618897951329,0.09912113624316526,1.0
2024-06-15,0.9988861895393157,0.3684583336786155,28,0.00032005370207628393,0.00031671343269042623,0.003340269385857723,1.0
2024-06-16,0.9955905592588463,0.3698012104815075,28,0.0006019856716605827,0.0005861117524624532,0.015873919198129468,1.0
2024-06-17,0.9927246813703199,0.3700329697265548,28,0.0003885152735512992,0.0003553331473404655,0.033182126210833725,1.0
2024-06-18,0.9972026388219059,0.36554585867943523,27,-8.89296886555258e-05,-0.0001374807986066602,0.0485511099511344,1.0
2024-06-19,0.9983273771243879,0.3601895681804202,27,7.289247747854794e-05,7.053178836075995e-06,0.06583929864247194,1.0
2024-06-20,0.9945640331650105,0.36767162323760316,28,0.0035030595834333895,0.003263294430309363,0.23976515312402655,1.0
2024-06-21,1.000928963909738,0.36615709265195556,28,-0.002937773951695346,-0.0030617846133399423,0.12401066164459618,1.0
2024-06-22,0.9890563701148485,0.37594535795276474,29,0.00014836295445805892,0.0001396898162783201,0.008673138179738825,1.0
2024-06-23,0.9803942292488738,0.37490489799848586,28,-0.0018088380139052666,-0.001841579065411203,0.03274105150593646,1.0
2024-06-24,0.9801734211740513,0.3766861218278992,28,-0.003077817814101703,-0.0032690131078204213,0.19119529371871813,1.0
2024-06-25,0.9645090303293313,0.34888639598505444,28,0.0008419725823436434,0.0006731943995770116,0.16877818276663184,1.0
2024-06-26,0.9250549352293981,0.3198604705306167,28,-0.002916916894510857,-0.00304695763226552,0.13004073775466313,1.0
2024-06-27,0.9469999582807497,0.331229936979101,28,0.0032670397595706852,0.0031348664415878007,0.13217331798288465,1.0
2024-06-28,0.9595409161171493,0.3460971073460299,27,-0.0014686475804508844,-0.0016784824896434161,0.20983490919253175,1.0
2024-06-29,0.9271349846376041,0.32385672949326083,28,0.0009239121252347716,0.0008870480547262296,0.03686407050854202,1.0
2024-06-30,0.8902709141290623,0.3275534960134222,28,0.0031129964595189895,0.0030326899343731564,0.08030652514583297,1.0
2024-07-01,0.8775350860612288,0.3126670551123436,28,8.106076682498934e-05,-7.000807233778589e-05,0.15106883916277522,1.0
2024-07-02,0.8495278753584579,0.2991600466213229,27,-0.0004983235632052706,-0.000647942591443085,0.1496190282378145,1.0
